host_os,rubygems_version,ruby_version,user_key
mswin32,0.9.0,1.8.5,a3ba6945d6d0aec005c0e29fc3f98db1f732d694387ced4a2d525b6cfa60c20a
mswin32,0.9.0,1.8.5,a3d2c4b93344d152c8c21f7d3a6929671027cd66cd970196e32acccb59a92185
mswin32,0.9.0,1.8.5,a4ab0226f0d807b0baf0c6d01a9781c9e62ff4c6e546cf9f88e55341e734d4d1
mswin32,0.9.0,1.8.5,a524aa94859a0af1974f92b0131db5e968f6745a28b30d226c5058d85c27505a
mswin32,0.9.0,1.8.5,a6684304d8dd7dfe42c45f9dcd21883327db16a2e5c055cbf5ccac66d11627db
mswin32,0.9.0,1.8.5,a8c83c0ba2700f750cdd70c956e915103d98179681dfab3ac5fbf2580076fc51
mswin32,0.9.0,1.8.5,a9b6f472d50c90cb5d9ed742157cb830e5be632d591e7f01396ac001a679ba4d
mswin32,0.9.0,1.8.5,ae0202afeba9ea5bfc7530a277d3517c4505b513479c75be9ec1f6aa2f7c812b
mswin32,0.9.0,1.8.5,ae5b62b283e507331907e3f4b1878cadcd0bfd90a7a695a54ca3f18022b4c76d
mswin32,0.9.0,1.8.5,b058005cedcd599c2828c945aa9bd0aa53c362affa553b6baaacd60ea48fd0fe
mswin32,0.9.0,1.8.5,b06a4c9dbe8b390b9dad4f58dd4f63a2a4054482dd627f059e47193dcbebd664
mswin32,0.9.0,1.8.5,b4951cb72dcb888e883d738fb57f94b866ef9d5b616171aa2a975dfe801c2f51
mswin32,0.9.0,1.8.5,b63224031b6aef4124523230bbec9f1c797f05b7433e955916d9f2967e156476
mswin32,0.9.0,1.8.5,b69cc173a644fcf698d5449119819f40397c8e729691467dc58a888825ffc4ce
mswin32,0.9.0,1.8.5,bd3b70a186aecbb1be6d3c4aeb8ae3a837977e1c675390a907d30ad684abd6cc
mswin32,0.9.0,1.8.5,bd70914aa89ec9bb25eb64f599d3229afa346d37cf15d0ebc9d1e2f0aa450895
mswin32,0.9.0,1.8.5,c013aab62a7452953653bf60e2e1c9689a33b534a2678581d35db43d963e68c2
mswin32,0.9.0,1.8.5,c43f8ce313b1f4a6f5f84ec3768fbef136edde1629dfbf5715d2ce52e7d6fe12
mswin32,0.9.0,1.8.5,c4e22e73f80a0c493ee532ce8ed8c814a856e460fdb7d006ae996a22838d53ab
mswin32,0.9.0,1.8.5,c918f0995c5522e4dad6a0333ba0553b95211522cbdd9a6ac9df781fd14b434b
mswin32,0.9.0,1.8.5,cb6d87cdd09c9d1f36fa16e6068dc2f06ea442eb0bb3c909db78881be448e3f4
mswin32,0.9.0,1.8.5,ccd2794f6340655f28198c113347a73452aeb9a7c60eacccbd97dd96b964da02
mswin32,0.9.0,1.8.5,d0d0afb9c190fbe4227fa9a59801a0e60c435d783296c1ff006dc8b2cceae735
mswin32,0.9.0,1.8.5,d28f799347024591dc9e423e87d8d794873defc9f1276db100f08537764e44d5
mswin32,0.9.0,1.8.5,d7445bec0915fe0eb91a114e674302d4131d61b55393bab44c3f24e449415054
mswin32,0.9.0,1.8.5,d7e52e0f4e690ea0513ff4f53ba357560c7eecb967d7f2b0277498e58eb976a7
mswin32,0.9.0,1.8.5,e1b6100ac81091e2e80832ab1653de2809d311ac0d355fd43009fc39ebb07434
mswin32,0.9.0,1.8.5,e2237cc1b722a892b71e4babd39b5825ccfa47cfd1ec9a28ccacd7a5dcd45ee4
mswin32,0.9.0,1.8.5,e40ed96c44b8653ddb348672599d19e5a9de9d2c6f3d1dd6cc16ac70e16e8458
mswin32,0.9.0,1.8.5,e44254bced9ae3146b15c3b2fdf3c25edaca9c3b173f20b78678112af9116b23
mswin32,0.9.0,1.8.5,e78e479c4369c6533a0663792f0ce8b35d22177a743adcc9e4172fc448ca6467
mswin32,0.9.0,1.8.5,ea9290cef6c43165d22a9d1d24e5f9e68920ca8d6e691abb03a5033a1240b622
mswin32,0.9.0,1.8.5,ed55346e6e5b3905b3069d29f3169db96789f30bf522bff13744ef98d7d354ec
mswin32,0.9.0,1.8.5,ee9da8503f3219961ffb7010fc830d5dfc3e596c05f9effaab4c38b65861d139
mswin32,0.9.0,1.8.5,ee9fe1a5943ce145a43cf0075e730171d3708a8433c19657657eba3dc3589215
mswin32,0.9.0,1.8.5,ef50cdf7b56beff8f38e18c55aa654ffa86d83cff2968f3bac4ed823eef373d6
mswin32,0.9.0,1.8.5,efbad44e993ca021730e10d7b64800d84548878e1e0d122026fcfae212351115
mswin32,0.9.0,1.8.5,f0ebb0c7d01f79261ead98e2a690279b593bbed441c16ff058d84f79a00b4cbe
mswin32,0.9.0,1.8.5,f337636c8ad7dc0e2f95aba8b4d3c711b245d99051046da560c70d3a4fa50932
mswin32,0.9.0,1.8.5,f788d4d1dbc22770787941a0a790f7b91d6f671723529e87e267daeec7a89b20
mswin32,0.9.0,1.8.5,f79d33adba607b7a45ee527911d9df17c81af10d609fb85bf9a6d5d03b16b3cc
mswin32,0.9.0,1.8.5,f7a015513cde6ac5bfcdc2d7091d0c8a2acb65268d03e56108d24f4118d27c58
mswin32,0.9.0,1.8.5,f7b5b46380315acb3261def9c3816595401342c385ec6285752aa203c02eae1b
mswin32,0.9.0,1.8.5,f8c589260b8f4783fe41f57c8ba906828941b32e03ae05d9d6637f33b6af0a0f
mswin32,0.9.0,1.8.5,f8da23c91730eb17471d2602eeea64028395fd22124f0101fae57494fc39f2dd
mswin32,0.9.0,1.8.5,f9352844520534a62ef6d4521f9594558d206060dabc624aa12e3b3ce55bdce9
mswin32,0.9.0,1.8.5,f9c22da61186a7d526f4b1dcfd1fc3136257201565b19fea47e4494fa0de824c
mswin32,0.9.0,1.8.5,fb977d3ab9ca40287f3298bff0724bfd49d6cbd50774d3d014caf5883c68f09e
mswin32,0.9.0,1.8.5,fc3a2bdf4f6d9db6cfd9ce1c8e41ed6b7091e4d35ec95c0b29d1995b2de529fe
mswin32,0.9.0,1.8.5,fdbb2f6b37ea90d4e1745c80bf167cb5638d8eb3e202d776151a2bca2f91ba26
mswin32,0.9.0,1.8.5,fe0bdeec3f81d203dd13c454f8bacd64f148e049669d5e99c28102cf64384f5d
mswin32,0.9.0.10,1.8.4,7846f1d85f01c1c962ef63a6f5f9f50b35a2526408ff5e6ef53141aa53b47608
mswin32,0.9.0.10,1.8.5,d32a4d4daa19eb4fe32418d740bc07f2f8ebb7813d85a28fcadf92a76ee4cf9b
mswin32,0.9.0.8,1.8.4,672d7b00f66d0f57f1c1bdd3a314da3411cc625063e070678229797416225aaa
mswin32,0.9.0.8,1.8.4,8fd264c824c14d690fc11b04c53de70d95fadef86b8d448105617113ab0dfc24
mswin32,0.9.0.8,1.8.4,b90db02356ccebe28b92d0da645474e25f73052ce2ca8a327de574946043a974
mswin32,0.9.0.8,1.8.5,4f70cbbe492d10c1fb5790d63ec72088b1f5a37cbf0ab62f9423fb1d499e0921
mswin32,0.9.0.8,1.8.5,933b8ba9bf4461101db315b61438d0d773a43eae2c0bf393e2c222218ca88c94
mswin32,0.9.0.9,1.8.5,c01910aa62bc01ea920ee1ac911054ccdb5fb0af8593ff10b1e991b73a41b344
mswin32,0.9.1,1.8.5,003700e1d5a4ce3ed815d99db4b4bb430cc8be9eb35478ef1b46f1cc9056bedf
mswin32,0.9.1,1.8.5,1bd524ca2156301e1f34f638bbffe75d419dd593c5475328bfd96502017b8802
mswin32,0.9.1,1.8.5,3ebc4f9b0f8a0c3b34630b4821863b159fd67455a8ad08ca435266b4113da3ed
mswin32,0.9.1,1.8.5,3ff69352e88d7a67132ee3e2ed20cf001d387d49c2e0380188f6c029197c405c
mswin32,0.9.1,1.8.5,5762040593d115609a599961213bc0e592da6924200a4461752dfc01ade72b9f
mswin32,0.9.1,1.8.5,88d434fa3bc5eb1472928e9f69a92b91376061510dd0ef6304aadbbe211e23b9
mswin32,0.9.1,1.8.5,e5fa0dcf0e0c298abcadfbfff1a9c6a11f2009e94bd280855171bb13383e1410
mswin32,0.9.2,1.8.4,124df2c00cb890982d48936413810c2eafa3892bf117237087af9d6009f2736d
mswin32,0.9.2,1.8.5,032885eb46220f71f3d8ae37552f7dc55e19219a8294688e1f6a68f347a2eab9
mswin32,0.9.2,1.8.5,07719a57084cebc55650eaf3ab73616c66108b1900eea005cead5a4f4578d7d2
mswin32,0.9.2,1.8.5,0996ad4d367cdccb4b6a96391616d6af6dec49df2bf69b5fb33e6df6dae7ae77
mswin32,0.9.2,1.8.5,12be2c5dfef4029dcfd2e670129839f36affedd628423cda1266877eb8e463fd
mswin32,0.9.2,1.8.5,18b6770766778017f7e336e656e5f18ba75bf745097be114545cff52f62cf561
mswin32,0.9.2,1.8.5,267bac44cf9697505b9c9dc0c06d187a90f22acd5e948aa66fd3069ab0506f11
mswin32,0.9.2,1.8.5,477e3e801785c01dc6bc8c432ec0ccdb8a24e9ae0b099c60da728b23e22a8c6b
mswin32,0.9.2,1.8.5,4de01f9817e2620392e54917994023fc1d1b017212040becf7895e16fbcbdd92
mswin32,0.9.2,1.8.5,506c39c8a181dc3257a8e7517a3f1efcf58594d1ff6d6d73b2e811ed73816f66
mswin32,0.9.2,1.8.5,5070c2c40ff06af769584cbe42b7d15a905795e7072180460135b07d242b6697
mswin32,0.9.2,1.8.5,537d5a77f595cc1dc459868e450fab98ccfc3ed08cd134bb9bde7bcc4a9fb9ca
mswin32,0.9.2,1.8.5,54caca2ca7a914b023ecf12afa45b78daca4094b4eeb95df6bca718e400819d7
mswin32,0.9.2,1.8.5,56508144c84b7ff311b9a2e65a8dcfd0d53d1425c27552be673d617767b4a267
mswin32,0.9.2,1.8.5,636b28fc6f8335e12a2e4e9bdf1a84f7ae45a523a9a826af7fb58621ce0f9fc7
mswin32,0.9.2,1.8.5,6f0b801103f7a54f94affe26a00dd33bc2f2ef9f65d7c0c554caa84e143d37f1
mswin32,0.9.2,1.8.5,78500a9ee58d86e5e97876fedf48a3fa6da5359489174da2d491052cf8398cd3
mswin32,0.9.2,1.8.5,92e01a4e48ad81d342c9613210251cc1f871f2dc3534ca568860320850684165
mswin32,0.9.2,1.8.5,a135de7f010d2beb2171c9a9d97b8e9b62704d538c1c8929abf392330e3d1873
mswin32,0.9.2,1.8.5,ca3770f68caa99896eb56bf45250d9847b3ede5151f0aecb2819b4df70f54baa
mswin32,0.9.2,1.8.5,ce80db3be698862737f0fe0cd23ca675600c384d69d9dbccc9dc5997dc9512a3
mswin32,0.9.2,1.8.5,d47c47ffe6d5b93ab12283fd37cf0138d8c0d454ba964b8cfb140f5525890908
mswin32,0.9.2,1.8.5,f4fe8a34ae47d42b5551446b2b65f2486fae95a8c29c7c5840c798c9b45dc46a
mswin32,0.9.2,1.8.5,fb71d3cd03d9cb3d13ca39ab7c804449e910528ef672d361986e7315d63717c9
openbsd3.9,0.9.0,1.8.5,62ac4674318d96e6027e4acf26d3b78e5f2cf308c687dbf37f3a251853694cf3
openbsd4.0,0.8.11,1.8.4,e57de015e9febaa62cb25622dc69f789ec87e9c71c4c8f9eeaaee716684ad5c0
openbsd4.0,0.9.0,1.8.4,40204e5986a464a90b369270ebb37f19219aee20153bb35663ef6e5d9b47cc67
openbsd4.0,0.9.0,1.8.5,6a256e459f457ef229065948854a7de2f28987814cfb223fcd29d47fb165306e
openbsd4.0,0.9.0,1.8.5,d0ea356430080a07d46dae7cd7c5164d545dd883f02b39b1b7b7fd46b9c5c21c
openbsd4.0,0.9.0,1.8.5,e6a73aaa2464377806312fa98ee1b49ebe0f35eaefe855c143c472f61abd778e
solaris2.10,0.8.11,1.8.5,ef693405f88c3711f42eb8f850b08d628b4a3b52d53fd7631e3b49d09e0a4115
solaris2.10,0.8.11,1.8.5,fbcb60b929daae81a403e6c9e410936836e09850e519ac81f9c80d5d4daf9c16
solaris2.10,0.9.0,1.8.4,1d2dc90bb3b6b1bb96bcc5deba93824e908aeefcad00feb1ef19418ef10ecd62
solaris2.10,0.9.0,1.8.4,5ed5066261ff92ee06b0b9ef502426c99bcff6538ffaa5606b22f325a806c570
solaris2.10,0.9.0,1.8.5,293f14bad89aa5b1a0ff49868deae7b8c5f7cbe9ed7c89db863d846605c4ef7b
solaris2.10,0.9.0,1.8.5,62125290843b5016b3f89a068fe4ac60c4599d06a6120b60170b6e499c2df8fe
solaris2.10,0.9.0,1.8.5,962cf3da67f4ed5c5f92da0cab5910652d3dd9a2ebdf8f063cd042a41e939bc9
solaris2.10,0.9.0,1.8.5,faa6868397854f4339fea1adfb6156a6282fbdf8acf8766e8140edbb600480f7
solaris2.10,0.9.0,1.8.5,fc10f11c690edee620ba306f274cd69eda3e8eba4151dd0f46e282b96b6c59a6
solaris2.10,0.9.1,1.8.5,540d131fa419d178d8a4a32ef8f5b24c4517ed031e74c0645eab549b125826e9
solaris2.10,0.9.1,1.8.5,aa02f949cbcd23436c2a85923efcff87f6b5aee852a03cd7f5beb58fa2083431
solaris2.10,0.9.1,1.8.5,d11779975c0c896db75e4d8f7850d95c146d068e6606dc7b64448cfdaf64766e
solaris2.8,0.8.11,1.8.4,7f63ff56b6a4788ce9709b57b3bdac0322fe04891c50cd0b6c8a8371a0c07155
solaris2.8,0.8.11,1.8.4,99e1aebe32896ac5b18d26114a75edce4bf8a19ac3dd0eaa798233385a65fb90
solaris2.8,0.8.11,1.8.4,e93b8e8359a56b9eb121f29fcb8f98a3a27ba8e9367bb395816eae3c6b02c265
solaris2.8,0.9.0,1.8.4,28e5942f1a5e54080f272abe333b33a13164c4d5cf193dbe8f7c49e5bea5c116
solaris2.9,0.9.0,1.8.1,1fcf3bc216eefac1539f5dc3ca123ef4e62581d35983557b01988e91c2c12433
solaris2.9,0.9.0,1.8.4,09d3734cf2c18f4d4b7d1cfd9e1f201c14290402e989522f57dc3a466585be4e
solaris2.9,0.9.0,1.8.5,74dfaf23627eb7d54fbefbed4c6c8732d01a11e35ec67d8223292eae8142c7dc
solaris2.9,0.9.0.8,1.8.5,944704a0718e6842249c0bc1eb88f33e807b390ae5213c16b9b4228ba5af37f3
solaris2.9,0.9.0.8,1.8.5,b716aa23632543de1a7e290c40fa4f5ff35ca4ac0c6bad19d949027772d3f56e
solaris2.9,0.9.1,1.8.4,6cc22be9854466799f400993fd339e89c86d20be55793eb721663f5f2b9fb346
solaris2.9,0.9.1,1.8.4,fcd7f61760c6b7e304683dfb38e473c9c031bbf55ac4055ff9c4b405c99d6759
